,comments,create_time,phone_type,user_id,user_name
640,我相信爱情啊，但我不相信我能遇到,09-15,萌萌给的iPhone 6s,5339474638,有花有太阳有萌铲
641,回复/图片评论 ,09-15,iPhone 7 Plus,2797959247,呦呦呦怪咖先生
642,回复唯有更努力不负曾放弃为什么不能像空间一样赞次！,09-15,华为P8,2325053312,weibo界长泽雅美
643,我还相信彩票可以中奖呢，倒是我中不到啊,09-15,鹿鹿的尾巴Android,3188733403,鹿鹿我的爱
644,我 不相信 也没有遇到过,09-15,iPhone 6s Plus,3506734442,熊阿噜
645,回复奶茶少年营业中我也是…,09-15,小米6 拍人更美,2608073075,蔬菜子
646,怀孕两个月了，现在真的恐孕，每天难受的不能自已，饿死了却又吃不下，每天都觉得自己要被饿死，都没有生二胎的胆子了，而且每天都担心生孩子的时候自己不是疼死在医院就是疼得跳楼去了,09-15,魅蓝 E2,2039193033,小小小小小小-武
647,有一句歌词里说的“当天后，当新娘，都是理想”，希望女孩子们都可以在工作上独当一面，爱情上美满。理想总是要有的，万一实现了呢,09-15,打怪掉落的iPhone,1794243162,登徒爹
648,回复樱桃味的鱼丸粗面是的！！！自己喜欢哪种生活就自己去争取，别否认别人！,09-15,小米6 拍人更美,2608073075,蔬菜子
649,回复龙俊亨杀人了再见结婚就是相夫教子…？独立就是不结婚？ 成为女强人和结婚没有冲突吧 不少人事业成功家庭也圆满呢 太偏激了,09-15,iPhone 6s,5495611582,养鸵鸟的大仙狗
650,感觉自己很享受恋爱 也期待和对方有一个自己的家 我觉得婚姻虽然和爱情是两样东西 可是没有爱情的婚姻是没有灵魂的躯壳 当你们互相爱着 就很自然想要在一起 想要有自己的一个家 也会为之努力  这些都是顺其自然的,09-15,iPhone 5s,5209670836,是卷卷ye
651,相信又如何？婚姻法保障你们之间的爱情会永在吗？婚姻法连自己的财产都不一定能保证还指望婚姻能让爱情永驻吗恋爱关系都比婚姻关系稳固,09-15,iPhone 6s,1960886051,庞大无比西瓜仔
652,回复/妈呀你们这个姓也太好听了！,09-15,iPhone 7,1681712593,想要奋斗却一直在消极怠工的十一
653,过得平淡幸福日子的人又不会跑来吐槽，你天天看吐槽君可不是只能看到这些乱七八糟的,09-15,iPhone 6s,3198742500,天国的at
654,回复/职业学院的还是省省吧，别谈逻辑了,09-15,iPhone 7,2678894325,从前有个柠檬树
655,最近微博这个风刮得很大 我也不懂。我是觉得我和我老公特别美满。各方面都特别合适。家庭也很合适。 我和他就是互相爱的不行。任何事情都把我放在第一位。为什么这么多人相信结婚可以幸福呢？我和我老公结婚之后从来没有羡慕过别人。真的有很美满婚姻的！,09-15,iPhone 7 Plus,2011892882,张美丽爱臭美
656,我同事就很幸福圆满，要遇到对的人,09-15,iPhone 7 Plus,2647277074,大脸猫丷
657,不是不相信，只是自己遇不到而已,09-15,HUAWEI nova手机,2014289834,_冷眼观世界L
658,幸福的人一般不会在上面发表言论，消极的都聚集在一起所以你感觉很多,09-15,Weibo.intl,3277951841,植树君_不瘦不改名字
659,回复散到尾调的木质香就是就是,09-15,iPhone 6s Plus,3958108330,精神糖果的塑料翅膀
660,我相信会有长长久久的爱情，我只是不相信我自己会遇到而已,09-15,iPhone 6s,2189551125,Alissa的脑残粉鱼香君
661,幸福美满的都忙着么么哒啪啪啪呢，哪有时间在网上晒,09-15,Weibo.intl,6175066962,我是上了黑名单的人
662,在没考虑过这个问题前就遇到了真爱,09-15,iPhone 6,1703027362,爆发小宇宙YZ
663,我相信爱情，但爱情不等于结婚生子,09-15,iPhone 6s Plus,3444628754,莫予诺
664,爱情、婚姻和生育是独立的三件事情,09-15,Android客户端,1905811781,王大独自把山巡
665,为啥我担心的是五六十岁没有钱流浪街头…,09-15,雷尼送的iPhone 6s,5758656626,Elizabgrant
666,回复王英俊的铲屎官老实人 孤立你,09-15,iPhone 7 Plus,1941392767,李YIRAN-
667,永远向往爱情，但不愿因为屈服现实而选择的婚姻,09-15,,2581084354,扛扛不是杠杠
668,相信爱情和恐婚恐孕并不矛盾啊，相爱难道就一定要结婚生子吗？对落后的婚姻制度的抵触和对高风险的生育行为的抗拒，只能说明这个人比较爱护自己比较谨慎，怎么能说明这个人不相信爱情呢？,09-15,,2285884285,阿夏-TiAn
669,其实也不叫恐婚恐孕，只是更为追求一个人的生活。我大概不愿委屈自己与不称心合意的人生活在一起，而且我觉得我大概十年之内都没有能力教好一个孩子。,09-15,Weibo.intl,6314121476,三杉伞散
670,不要因为恐惧孤独就随便找个人结婚 也不要因为网上的那些声音拒绝可以共度一生的人 个人认为缔结婚姻要有为对方的后半生负责的觉悟 传统婚姻只要求女人对男人甚至男方的家庭负责 而对男人要负的责任要求极少 连忠诚都可以打折 所以会滋生那些极端的言论 别在没有保障的情况下进入压女利男的婚姻就好,09-15,坚持不坏的iPhone 6s,1675469917,某树妖是深情的逻辑怪
671,一个自认为婚姻幸福的老阿姨答题我是自由业，半个家庭主妇，婚姻自认为幸福美满，因为我运气好。我在看到那些倡导“非自愿情况下就不要瞎结婚瞎生孩子”的言论就特别支持，尤其现在我要当妈妈了，我特别庆幸自己年轻时不想生孩子的时候我家人没有勉强我，所以我才能享受现在这泰然处之的心境。,09-15,OPPO R9s Plus,6180028486,羊是喵喵
672,信啊,09-15,iPhone 6 Plus,2451340190,一只柠檬凡
673,我相信和我遇见是两码事没毛病了而且我暂时还无法想象什么样的人可以让我喜欢得多过喜欢我自己，迁就别人比迁就自己难，相处也比独处难…不是不相信爱情，是怕麻烦啊,09-15,iPhone 6s Plus,1590610341,夙夙夙非
674,我相信爱情 但不相信幸福的婚后生活,09-15,iPhone 6,5836635501,说真的我很可爱
675,我相信有 但是不敢相信自己一定能遇到 所以说个人都有个人的观点,09-15,iPhone 6s,1615508913,beierwat
676,回复唯有更努力不负曾放弃同意。独立思考的能力很重要。不要盲目跟风，也不要刻意地特立独行。所有东西 包括爱情和婚姻 最重要的就是适合自己。既然现在的你相信爱情 那就相信啊！不管是大胆追求 还是静静等待都很好。还有 吐槽君本就只是冰山一角 有不顺的才会来吐槽啊，所以有些案例就当是提个醒，但日子怎么过才好自己最清楚,09-14,iPhone 7,1689160282,還是想念紙愛你
677,精分少女橙子酱,09-14,微博 HTML5 版,2654057365,矩阵论有魔力
678,当你深刻的爱过，又被辜负时，你会觉得其实所谓的爱情也就那样了。你仍旧相信爱情，却不信自己能遇上。自己有什么可以值得被爱的不可一世的呢？你我皆凡人。,09-14,红米Note 4X 多彩金属,1842014903,等不到岁月等时光
679,回复/我家里就不是这样。爹几乎不工作游手好闲不管家里，这样还觉得自己是个好男人。我妈硬生生被逼成了女强人还好我妈能力强要不然全家吃土。,09-14,iPhone 7,1800350442,白胖御用铲屎官
680,我也期待美好的爱情，但是我从小的家庭环境（虽然外人看来还不错）以及周围人的婚姻真的让我没什么信心,09-14,iPhone 7,1800350442,白胖御用铲屎官
681,有啊 追星啊,09-14,iPhone 6 Plus,1900981793,Ariaasa
682,五六十岁也可以去干自己喜欢的事啊，为什么会感到孤独？把希望寄托在下一代身上就有成就感？,09-14,Weibo.intl,1132450504,破罐-
683,哈哈哈哈哈哈,09-14,iPhone 7 Plus,6047700910,山下之久不久
684,我当然相信爱情并且期待骑五彩祥云的大英雄，我还期待自己成为百万富翁呢美好的愿景和惨痛的现实大妹子你咋就分不清呢？,09-14,iPhone 7,2889795833,Petrushka_on_the_bridge
685,跟你观念相似并已经实现。国内大学本科硕士，学霸多年并不想当女强人，如今强作一份自如的工作，婚前擦亮眼嫁了靠谱老公，现在两个孩子，同龄人有的刚结婚有的不婚，依旧互相祝福。如果有一天又单身了，靠自己努力工作带大两个孩子也没问题，所以也没怎么用心所谓经营爱情，保持自己优秀就行,09-14,iPhone 6 Plus,2731935967,TruthMayVary
686,我依然相信爱情的存在，只是我不相信它会发生在我身上,09-14,iPhone客户端,1743372983,秋月白乀
687,回复彭乐维-同,09-14,iPhone 7,3151307814,可能是全微博最丧的人
688,我相信爱情，但我不相信我能拥有这种爱情,09-14,三星 GALAXY Note 5,3114674705,mikazuki
689,渴望呀，正因为渴望却得不到，才渐渐不再相信，毕竟没有希望就没有失望,09-14,iPhone,5825018412,汤圆吃掉喵
690,诶说到婚姻的话我还蛮怕与对方家庭磨合的感觉有点可怕…,09-14,iPhone 6s,2019892873,砍柴的啊思
691,回复是你的小朋友v借一评论，我还是相信的呀,09-14,小米手机4,2314773553,喵城里有只喵
692,回复唯有更努力不负曾放弃对啊，每个人，只要坚定自己的想法就好了啊。觉得婚姻爱情生活有幸福，工作过得去钱够花就行那就往这个想法努力好了。那有人不相信也不能强迫别人相信啊，而且这社会……没谈过正经恋爱也是想当然了，结婚之后和人生中尤其是不能自己掌控，被别人搞砸的破事真的能把人烦死,09-14,Weibo.intl,2242823765,BellZ_团子
693,千万别听这类标榜“独立自主”的人乱讲。她们自己理不清家庭生活，就想拉无知的人垫背。,09-14,iPhone 7,2166338930,Purple_Falcon
694,幸福美满的人家不过来吐槽。,09-14,vivo X5·K歌之王,5732691009,想吸猫
695,我大部分时间很相信，跟老公吵架的时候就不信了,09-14,HUAWEI nova手机,1704872711,恐娘娘
696,我相信爱情 也相信婚姻 但是我更相信自己一个人也很快乐 爱情是调味品 婚姻也应该是 婚姻应该是平等关系建立起来的温暖 而不是归宿 更不应该是束缚 所以 很多妹子恐的不是婚 也不是爱情 怕的是遇人不淑 感情受到欺骗 或者遇到一段不平等的关系 你可以宣扬美好的感情 但你也不能逃避有些阴暗面,09-14,纱荣酱的iPhone,5617587587,屈宝贝的大宝贝
697,爱情和婚姻和生孩子是三个事 ,09-14,iPhone 6s Plus,2540107041,another_loki
698,回复草莓日报现在去挤奶还要怕直男癌同事故意闯进来,09-14,华为麦芒5,5601905812,弟弟吃拉面吗
699,回复奶茶少年营业中我直接跟我妈说我以后有没有孩子过得好不好你也不知道,09-14,华为麦芒5,5601905812,弟弟吃拉面吗
700,就觉得小姐姐用语流畅、规范，标点符号也很到位，好久没看到这么顺眼的卷子了！,09-14,iPhone 6s,2857923492,放荡不羁的一颗菜
701,可能你傻白甜小说看多了  反正我是不信的,09-14,iPhone 7,1836698097,丶因为年岁漫长
702,不恐，就是不想而已😂,09-14,iPhone 6s,1908329497,川泽千七
703,别把微博里面说的话太当一回事 人生是你自己的,09-14,小米手机5,6350161848,SUZYSUZYX_
704,没毕业的时候我相信爱情，毕业一年相亲无数的我只想好好赚钱🙊,09-14,yyyyyiPhone 6s,1211987833,一颗六瓣榴莲
705,你要明白我相信有这样的爱情，但我不相信我能遇到啊这是两码事,09-14,Android,1789883373,fairymar
706,我就是喜欢一个人的感觉，同性朋友也不会走得太近，更何况异性了。我喜欢穿婚纱，但我并不想结婚,09-14,iPhone 6s Plus,3230786482,果南牌抱枕
707,哈哈哈哈这里有个认真的😂大家快来欺负他,09-14,Weibo.intl,3091792895,紅領巾_雷鋒_楠
708,人们恐惧婚姻，并不是因为不相信不需要，恰恰是因为太想要一段理想的婚姻。,09-14,iPhone 6s,5395536730,更生夷
709,碰见那个人之前，不要以为自己肯定会碰见命中注定。这样在碰见那个人之后，才不会觉得这不是我想过的日子。,09-14,妖妞子的iPhone 6s,2530126894,不是小胖妖
710,回复李-不不不，人生紧赶慢赶与否，不取决于要不要结婚，而是有没有钱。,09-14,华为P9手机摄影再突破,1796614213,王英俊的铲屎官
711,回复昆尼尼尼我看到下面有一句评论 越是向往爱情的 之后就越不相信爱情,09-14,iPhone 7,1777535255,Chic_Baroque
712,我相信有彩票中五百万的呀，可是和我有什么关系呀,09-14,微博 weibo.com,3232866714,莱皇与杨提督墙头
713,大多数的微博女拳斗士都不知道自己过得好不好只跟自己的能力有关，跟结不结婚是无关的。总是想着自己不结婚就能不贫穷够自由。,09-14,小米Max,5583794106,魔法少年森近
714,我还是会相信爱情，但是我无法相信婚姻,09-14,冷血动物iPhone 6s Plus,3257615271,虞笙伏狸
715,我相信 可是我觉得我遇不到,09-14,iPhone,2803306100,爸爸der微博
716,听他们瞎 ，天天在那喊日常恐婚的，过几年到了三十来岁还天天相亲的说不定就是这些人呢,09-14,iPhone 6s,1774825533,-Mollyyyyyyyyy
717,回复唯有更努力不负曾放弃满分！💯,09-14,Weibo.intl,1828645461,一朝一暮一朝一暮
718,回复李牙龈_我是你的僵尸粉相信爱情和结不结婚可是两码子事儿,09-14,三星android智能手机,6094354697,-Mayuuuu
719,相信啊，为啥不信，有那么多人过的幸福美满。但是也不可能每个人都过得幸福美满啊，总有过得不好的，相信不相信都是空话，碰得好就好，碰的不好就受苦。,09-14,iPhone 7,1829415277,呵呵我是吃不胖的嘉嘉酱
720,回复忆唏我就是这样,09-14,iPhone,5403991288,niheyy-
721,不相信啊，生活中没遇到过这么坏的人也没遇到过这么好的人。,09-14,Weibo.intl,6030962227,诈尸小号12504
722,相信爱情 但是不想要孩子 这俩没啥必然联系,09-14,微博 weibo.com,1788328263,黑糖糖是甜甜
723,吐槽君这里的女孩还个个个高身材好颜值以上家里至少几套房几辆车年收入最差都六七位数。可是你放下手机往周围一看，哪有那么多白富美？这世上更多的是掉进人群中找不到一边上课玩手机一边为未来而发愁的咸鱼啊。还有，结婚也好，不结婚也好，都是个人生活方式的选择，幸不幸福只有自己知道,09-14,Android客户端,6224834956,我说我叫关啊盼啊
724,回复众生皆苦而你却是草莓味多喝水多睡觉少打游戏多看报,09-14,iPhone 6s,5143531898,哦我会发光
725,我相信，最开始是因为我父母。现在加上我初恋，在一起快五年了，一直超级宠我,09-14,iPhone 6 Plus,5817234842,Kimsleo
726,我相信这种感情的存在，但与此同时，并不相信自己能够遇到,09-14,iPhone 7,1077689197,once4ever
727,回复栗辞/对，我一直说不要小孩，意外有了二话不说就先去打掉，不喜欢小孩，也负担不起这个责任，给不了他更好的生活，那何必呢,09-14,OPPO R7 Plus,5647523481,四次元世界的喵星人
728,我相信我现在选择的那个男人因为他很用心呵护我 我也知道我必须回报同等的爱给他才能维护住我的感情 能走下去能结婚生子和和美美就算中间有磕绊不是原则性的错误都可以接受 要是中间出现了什么问题好聚好散我一个人也可以坚强生存 人没有你想的这么脆弱 该经历的总是要经历 该来的不挡 该走的不强求,09-14,甜心女孩的iPhone,1843022287,盛母玛丽亚
729,回复听说你是萝莉控-我就是被家庭影响的太严重了……知道会有好男人但是觉得自己可能……,09-14,唏唏的Android,1928765353,JIYEON2____忆唏
730,回复五花肉换裘我啥时候拿微博做统计了我的天呐,09-14,不会用的Android,1854582374,Chrlslllllll
731,当你遇到你想陪伴一生的人就不会了啊女生遇到爱情就会智商下降，我觉得是真的,09-14,前置双摄vivo X9Plus,5434055126,胡歌的小彪贝
732,所谓真正的爱情和幸福要很多人一起努力，不是不用努力运气好就可以遇到的。,09-14,微博 weibo.com,1458919294,一一和二狗的妈妈
733,回复大魔王真人版检查完了 在等其他人汇总 顺便刷刷微博想想拍摄方案,09-14,iPhone 7,5705854162,啊是一颗甜心
734,相信爱情和现实是两回事,09-14,鹿鹿猪のiPhone 6s Plus,1677452793,AAAAAgnes-DearDeer
735,真相信的会刷微博吗？相夫教子忙着呢,09-14,iPhone 6,3718403501,维萝嘉
736,回复啊是一颗甜心呦喂～你无处不在呢,09-14,iPhone 7 Plus,6124856543,大魔王真人版
737,我相信爱情啊，也很享受爱情，和自己所爱的人相恋是多么美好的事～可是姑娘啊，爱情不是必须要和婚姻捆绑在一起的，在你眼里白头到老儿女绕膝的幸福，在我只会觉得煎熬。所以追求自己想要的，无须理会别人的置疑，也不要对别人的选择指手画脚就好。,09-14,Android客户端,5274969279,落雪就梅酒一壶
738,相信 只是害怕碰不到,09-14,HUAWEI nova手机,2727335002,吃肉的兔子XI
739,重点不是你想结婚或者不想结婚，而是想结婚的人能自由的选择，而不想结婚的人也能不结婚，选择自己想要的生活。有时候爱情婚姻可遇不可求吧。,09-14,Weibo.intl,1761703637,永远17岁的尼糯米
740,爱情？不是必需品。但钱是。。有爱情当然好。没遇到也不必强求。,09-14,OPPO R9s,3285361095,想养一只叫陈信宏的猫
741,我还没遇到。这里有人遇到过吗？,09-14,微博 weibo.com,1235638574,小早川流水L
742,如果我有钱有车有房，还有颜我他妈一个人浪上天多好啊,09-14,前置双摄vivo X9,3170279272,稔子酒
743,回复大魔王真人版嗯 好的,09-14,iPhone 7,5705854162,啊是一颗甜心
744,回复唯有更努力不负曾放弃啊是一颗甜心 你太容易被带弯子，思想被影响了，抱着一颗求真，求实，批判思考的心去面对所有的社会信息,09-14,iPhone 7 Plus,6124856543,大魔王真人版
745,反正我周围的亲戚朋友同龄人结婚后不幸福的大概个里有一个吧。而且我觉得她自己问题也很大。,09-14,iPhone 6 Plus,5513107848,安筱白ToO
746,我相信有这种完美的爱人和爱情，但我遇到的可能性基本是吧,09-14,iPhone 6s Plus,2190959173,离酱不是梨子酱
747,喵城里有只喵,09-14,💫iPhone 6s,2606870371,是你的小朋友v
748,因为很多人丧啊，无处宣泄，只能在微博上吐槽咯,09-14,iPhone 6s Plus,5890165053,Chowaw_lin
749,回复ay的日常杂铺店一见钟情这种东西不存在好么，如果日久生情也算爱情的话。我也无话可说╮(￣▽￣&)╭,09-14,微博 weibo.com,1307586890,May的日常杂铺店
750,“你哭着对我说童话里都是骗人的”同样小说的完美也是骗人的╮(￣▽￣&)╭ ，我喜欢看甜文，但是不认为爱情会很甜╮(￣▽￣&)╭ 在我看来，没有真正的爱情，结婚以后有的大概只有亲情。恋爱？呵呵呵。这种东西难道不是日久生情？日久生情啊！就是相处时间长了就会有感情，并不是一见钟情。,09-14,微博 weibo.com,1307586890,May的日常杂铺店
751,工作是你付出努力不管多曲折都能获得相应回报，感情却不是,09-14,iPhone 7,2840495410,soyisama
752,管好你自己就行了，你觉得好的，说不定另外一个人就是觉得恶心,09-14,iPhone 6s,1670845764,想有一只猫
753,Zzzz-,09-14,微博 weibo.com,2114281394,非洲之光
754,回复沙耶味儿奶茶难太多了+,09-14,iPhone 7,2840495410,soyisama
755,我倒是觉得我找到爱情了，婚姻生活也还算美满，现在肚子里面有个还在，老公就在催二胎，不达目的不罢休的那种，可能最后会离婚，哈哈，小姑娘，醒醒吧，婚姻是两个家庭的结合，你只是普通人，没那么好的运气,09-14,微博 weibo.com,1790255731,晴天橙睡不饱
756,家族ノカタチ里面那种都可以算很理想了现实不存在的 ,09-14,iPhone 7,3220425487,okadamiya
757,回复ey我做梦都梦不到了。,09-14,iPhone 7,2794870542,乡想半个小时
758,有一句话叫你值得更好的，但你不一定能遇到更好的。,09-14,Weibo.intl,1791921955,只愿化身你手中线缝在他裤裆
759,我觉得这样的女孩子更勇敢更让人钦佩。希望你能获得你想要的生活。,09-14,iPhone 6s,5516266782,大邱杨永信
760, 刚好看到了这个,09-14,iPhone 7 Plus,1642511101,昆尼尼尼
761,相信命运的安排，总有一天，你会遇到的,09-14,微博 weibo.com,5936123397,十一金宝
762,信，但是总觉得轮不到我头上。,09-14,Weibo.intl,1791921955,只愿化身你手中线缝在他裤裆
763,回复y/偏偏还爱看虐文,09-14,iPhone 7 Plus,5399183541,蛇蛋奴
764,回复唯有更努力不负曾放弃想给你个赞,09-14,荣耀8 美得与众不同,3283137483,键盘上的钢琴手cc
765,当然信啊，要不我那么多小说不白看了，但是和现实里遇不遇得到完全两回事,09-14,iPhone 7 Plus,1622948774,啵酱是吃可爱长大的
766,,09-14,iPhone 6s,5379965518,thestolenyearsxxx
767,爱情是条水沟，没过前我和你一样，趟一把你和我一样。越是向往爱情的，之后就越不相信爱情,09-14,,2201126831,玉藻前_妖
768,有啊，越早认识相爱的，越有种真正爱情的感觉吧😂反正我感觉信任比爱更重要。,09-14,Android,6270251526,只做你的小精灵
769,我相信跟我有没有那个命，是两回事,09-14,iPhone 6s,1645102015,喀纳斯的秋天很温柔
770,相信啊 但不相信我会有,09-14,iPhone 6,5932254130,萌萌并不萌YJ
771,回复/你拿微博做统计也能谈逻辑？,09-14,iPhone 6s,2823320600,五花肉换裘
772,回复想上岸的公考宝宝久病床前无孝子,09-14,iPhone 6s,1797166940,Gooshiny
773,y,09-14,iPhone 7 Plus,5518086521,想上岸的公考宝宝
774,回复五花肉换裘…梳理你的逻辑,09-14,不会用的Android,1854582374,Chrlslllllll
775,想不相信爱情和现实会不会发生没有关系，就像我相信有爱情，但也坚信我没有那个运气会遇到，所以我恐婚恐育 ,09-14,iPhone 6s Plus,5927653549,你不会喜欢我-
776,没结婚之前我从没想过主的这些问题，到了年纪就稀里糊涂的结婚了，现在孩子岁了我觉得很幸福，虽然有时候也会吵吵小嘴！最主要是看对方是不是对的人是不是在不在乎你,09-14,vivo智能手机客户端,5693801450,哈密瓜会幸福
777,有啊，我跟我老公啊,09-14,微博 weibo.com,2528711575,incognito_L
778,你认为你一个四五十岁的女人 老公还会爱吗？你以为你到五六十岁 儿子会经常带孙子来看你吗？,09-14,iPhone 6 Plus,2011906854,略闲略闲
779,回复杨杨杨-axYy我看评论 有个说 “相信啊！在小说里”,09-14,iPhone 6s Plus,2884836084,饼饼很土
780,结了婚的我后悔的想跳江,09-14,微博 weibo.com,5863575111,小小文的妈咪
781,恕我直言你这个理想实现难度更大同时工作又相夫教子多累？如果你放弃工作，那你的丈夫人品和能力都必须很好，因为全职太太的合法权益没有受到保护，这样的配偶多难找？所以不是不相信爱情，而是实现难度太大，就难得折腾。而且事业更不是爱情的对立面,09-14,iPhone 7,3296033910,安娜的另一个世界
782,相信，但是能遇到的很少。自觉不是幸运的人吧，自己告诉自己爱过一个人就知足了，其实内心是明白的，怎么可能知足呢？任何人都渴望真爱，嘴上说不，心里都是很老实的，但是能遇到的真的比中彩票都难。成为女强人靠自己，找到真爱就不是努力能解决的问题了。,09-14,iPhone 7,2443494510,罐子君-老年失眠社畜
783,可以生育，但不是为了传宗接代生育，可以结婚，但不是为了父母心愿结婚，可以渴求家庭，但不是为了一心一意依附于男人而成家。,09-14,iPhone 6s,5500892402,RIKI-III
784,我岁 我是不婚主义者,09-14,iPhone,1845472063,月半小金鱼
785,我相信啊，但是遇不遇得到又是另外一回事,09-14,iPhone 7 Plus,1914952294,想吃烤肉的傲狸
786,回复/妇联统计中国已婚妇女遭受家暴率％，微博上都是钻石逼，那你就活在微博里吧。,09-14,iPhone 6s,2823320600,五花肉换裘
787,我相信但我不盲目。,09-14,OPPO R9s,2358061051,你喜欢小柠檬吗
788,饼饼很土,09-14,iPhone 6,2857806234,杨杨杨-MaxYy
789,不是恐婚，就是觉得自己的钱为什么要和别人分，一个人多好呀。,09-14,iPhone 7,2990359731,Camellia_Aries
790,没有，男人都是臭狗屎,09-14,iPhone 6s Plus,1951250815,奶油小咩咩
791,我母胎单身就是因为一直相信的呀,09-14,Android客户端,2904269813,靓萌圆圆球
792,想尊重不同的人生规划和想法，还想他们都不会受到太多歧视与阻挠，啊，果然还是希望世界和平～,09-14,够快才畅快vivo X6S,2299408485,邻座的大魔王
793,一直都相信啊 只是它跟我恐婚恐孕有关系吗？,09-14,三星,6100818840,无所畏惧its_me
794,相信什么想要什么就去追求吧  谁不是一开始都憧憬美好的爱情婚姻  只是最后大家的角色转换也都是因为她们各自的经历. 我觉得没什好坏,09-14,iPhone 7,2419309297,Vijar
795,没有,09-14,iPhone 6s,3059485091,点13数
796,回复y相信爱情，但渴望不到婚姻,09-14,iPhone 6s Plus,5303656734,relaxy-zsr
797,回复彭乐维-嗯,09-14,iPhone 6 Plus,2721308334,匠人精神_
798,丶/ 其实我…不相信,09-14,iPhone 7,2693362490,harperprprpr
799,每个人都有自己的选择嘛自己开心就好了,09-14,Android客户端,2323375854,lastedai
800,是的，不相信，也没有啊←_←,09-14,小米手机4c,3988868067,痕洛要很努力
801,我相信啊,09-14,华为P9手机摄影再突破,2392043605,他玢哥
802,回复李-💪,09-14,進撃のiPhone,2631619352,更墨年
803,……,09-13,OPPO R9s,5878813109,金泰亨你头怎么那么大
804,相信啊 我和速水直道就是真正的爱情,09-13,iPhone 6s,3115454967,LizLychee
805,家庭幸福的人没有时间吐槽啊,09-13,小米5s 拍照黑科技,1442776190,长颈鹿不吃茄子
806,姑娘…我觉得有点理解错了…不是主张独立的女性不要婚姻…而是女性独立有自主权之后可以自己选择要不要婚姻…你要碰到了觉得愿意过一辈子的人，这并不妨碍你在事业上也出色。,09-13,iPhone 6,1777109061,Nakko
807,回复/因为层主说的是现实你硬要跟她扯微博啊。,09-13,Weibo.intl,5942927978,天天熬夜的人
808,相信 真的有的 但是感情也是需要两个人去维护和用心经营的 不是说天下有哪个真命掉下来给你就永远幸福  爱情是很宝贵的东西 需要很多努力去保护 而不是用爱情去坚持或者维护婚姻,09-13,iPhone 6,6072291146,草莓浮挞子
809,回复天天熬夜的人在微博当然说的就是微博，毕竟现实也不会扯微博。而且我也说了吐槽君下面钻多了，何必非要扯到现实呢,09-13,微博 weibo.com,1854582374,Chrlslllllll
810,回复/吐槽君下面可能钻b居多，但现实中可是钻屌多啊，你是活在吐槽君下面呢还是活在现实中呢？,09-13,Weibo.intl,5942927978,天天熬夜的人
811,我是真的害怕生孩子感觉好痛,09-13,iPhone 6,3967456862,宁一王
812,对不起 没有,09-13,超嗲台妹的iPhone 6s,5264008196,顏正打眼炮
813,没有,09-13,iPhone 6s Plus,5035786589,薛定谔的malou
814,“无能，没主见，自甘堕落”都只是你感觉，恐婚恐孕与渴望爱情，家庭和睦一点也不冲突。,09-13,柔光自拍vivo X7,1669277453,芦苇里的羊
815,你自己开心就好，用不着感化别人，不管微博上什么风气，该结婚生子的人一样会结婚生子，至于事业成功的单身人士或丁克，他们是否孤独寂寞轮不到你来操心，人生观不同的人用不着用同情对方的方式，来说服与肯定自己的选择。,09-13,iPhone 7,2403986803,周五下午欢呼雀跃的小阿紫
816,你可以相信，我们也可以不相信啊,09-13,绘梨衣的iPhone 6 Plus,2240061607,萌得很好吃
817,憧憬啊，做梦谁不喜欢。现实往往会把人逼向另一个境地,09-13,HUAWEI nova手机,6358275341,茶吞吞
818,现在微博流行结婚很蠢这个言论而已,09-13,iPhone 6s Plus,2196223704,__KKking
819,我相信是有的，可我不信自己有运气能碰上,09-13,iPhone 6s,6174047544,等一只虾
820,回复货货爱汽水那我就努力满足你的要求,09-13,魅蓝 Note3,2682797413,薄荷青柠汽水
821,不同的生活方式而已。互不理解也互不干扰吧。过那种不再抱怨现状的生活就好。,09-13,iPhone 5s,1728651050,一只聪明的锅子
822,目前二十几载的人生没有谈过恋爱，虽然有点遗憾但并不自卑。父母已经给了我最好的，朋友也一路帮了我不少。就是因为周围所有人都对我很好，就像别人给我的，我也希望能传递给后代。虽然也害怕会被坑，但更害怕失去了对这个世界所怀有的感激。,09-13,社会我秀吉三星 Galaxy S7 Edge,5457478410,Hinase思念着永远_Noa
823,回复沙耶味儿奶茶😞身边有很多父母双方都出轨的 一部分是单方,09-13,OPPO R9,2301657267,NOZOFOX箱
824,幸福的人不晒而已,09-13,Weico.iPhone,1738949562,墨小柒820
825,爱情＝婚姻制度？＝家庭（生娃）？谁绑定的？不能强制解绑？我天天谈恋爱，谈到八十岁 ，就是不要制度，不贡献肚皮，不要太欢乐！,09-13,iPhone 6 Plus,5836392997,Hssddsdk
826,不恐婚只恐孕,09-13,iPhone 7 Plus,1869303467,qiqi00琪本人的微博
827,相信啊 只是不信自己会遇到而已,09-13,iPhone 6 Plus,5500595311,颜值顶饭吃
828,相信啊，只是我没有,09-13,iPhone 6,1831432921,晃晃是世界上最可爱的小狗
829,为什么不相信呢？？？肯定是会有的啊！只不过现在还没有遇到而已,09-13,iPhone 7 Plus,1749593297,i烘焙的双鱼座
830, ve yr e  ve my 谁也别管别人怎么过 更没有批评的权利,09-13,Weibo.intl,5812526923,软软鹿Baby
